,class,length,words,sentences,herdan,maas,simpson,grammar_score,TTR1,TTR2,TTR3,avg_token_length,perplexity
671,1,1274,187,8,1.7789755104798566,0.2189393574815815,0.9777803197117447,0.0106951871657754,0.5401069518716578,0.9831932773109243,1.0,5.492146596858639,12.567224150374269
672,1,1871,291,16,1.6403109225052313,0.1951797411454441,0.9816842030679845,0.0,0.4879725085910653,0.8648648648648649,0.9565217391304348,5.221843003412969,8.824260276164189
673,1,1345,191,6,1.7718068660232449,0.21780219978364146,0.9823469751377429,0.0,0.5654450261780105,0.875,0.9481481481481482,5.724489795918367,9.715595945635613
674,1,806,124,6,1.9305955462119115,0.24101255906185667,0.9819849115504683,0.008064516129032258,0.6935483870967742,0.9857142857142858,1.0,5.173228346456693,14.129332618040026
675,1,1287,198,9,1.7597473932442966,0.21586831046347366,0.9753086419753086,0.0,0.48484848484848486,0.8387096774193549,0.926829268292683,5.29,10.064321826107728
676,1,747,105,4,1.9995903320769552,0.24994878101823248,0.9726984126984127,0.0,0.6476190476190476,0.9696969696969697,1.0,5.961904761904762,11.822266795037716
677,1,1611,234,9,1.70586000810225,0.20689271240009643,0.9738293520344804,0.004273504273504274,0.5,0.9130434782608695,0.9854014598540146,5.654008438818566,6.99522811706886
678,1,1883,309,13,1.62313974916209,0.19195505177042585,0.9702558624228905,0.009708737864077669,0.4368932038834951,0.9096385542168675,0.9878787878787879,4.853503184713376,9.129077449810099
679,1,1899,304,14,1.6277713889256575,0.19283155890213544,0.9841044840720221,0.006578947368421052,0.47368421052631576,0.8620689655172413,0.9710982658959537,4.983818770226537,8.617951883985274
680,1,1572,267,14,1.6655808056892492,0.1998044175988865,0.976995048324426,0.0,0.4794007490636704,0.9624060150375939,1.0,4.705223880597015,10.8722122922447
681,1,1638,257,13,1.6770384798607756,0.20185538018095509,0.9789398779693864,0.042801556420233464,0.45136186770428016,0.8888888888888888,1.0,5.300395256916996,10.645665732509277
682,1,1550,242,12,1.6954125891605745,0.20508653575141972,0.9785363021651526,0.012396694214876033,0.5661157024793388,0.8880597014925373,0.9699248120300752,5.072289156626506,11.11326000499784
683,1,1695,266,14,1.6667001476132446,0.2000060264493213,0.9781785290293402,0.015037593984962405,0.5037593984962406,0.9012345679012346,0.9813664596273292,5.145522388059701,10.665936702919485
684,1,929,144,7,1.8725077907531067,0.2329784140449935,0.9796971450617283,0.034722222222222224,0.6736111111111112,0.9878048780487805,1.0,5.087248322147651,13.179434564182458
685,1,1071,167,7,1.818293351482208,0.22501686837692178,0.9808885223564846,0.005988023952095809,0.6467065868263473,0.9896907216494846,1.0,5.201183431952662,11.160462039476231
686,1,1204,181,9,1.7901355076427665,0.2206915354366691,0.9829980769817771,0.0,0.5911602209944752,0.9705882352941176,1.0,5.383783783783784,13.213111863638641
687,1,1140,186,8,1.7808008506910633,0.2192274476924422,0.9817898022892819,0.010752688172043012,0.6236559139784946,1.0,1.0,4.867021276595745,9.705152378926163
688,1,1565,237,11,1.7018858391913372,0.20620826116187765,0.9815200555466539,0.0,0.5654008438818565,0.8928571428571429,0.9856115107913669,5.3625,10.322429145642671
689,1,1171,178,8,1.7959094647092904,0.22158952896830098,0.9813786138113874,0.011235955056179775,0.5898876404494382,0.9607843137254902,1.0,5.455056179775281,13.923377202053862
690,1,836,134,6,1.9000241947761816,0.236845456297519,0.9778347070617064,0.0,0.5895522388059702,0.9375,1.0,5.104477611940299,16.055466372294433
691,1,1086,169,6,1.8140736570437366,0.2243772334940283,0.9782570638282974,0.0,0.5443786982248521,0.9186046511627907,0.9647058823529412,5.313609467455621,9.955619722434966
692,1,2972,456,32,1.5199714252963872,0.171046447532721,0.9811480455524777,0.039473684210526314,0.2412280701754386,0.46387832699619774,0.4961832061068702,5.45945945945946,3.0779939459671444
693,1,1393,231,9,1.7099044242879784,0.20758599551071102,0.9710087891906075,0.004329004329004329,0.4458874458874459,0.908256880733945,0.9814814814814815,4.888412017167382,9.612223173412353
694,1,812,144,7,1.8725077907531067,0.2329784140449935,0.9740547839506173,0.006944444444444444,0.5277777777777778,0.8088235294117647,0.8955223880597015,4.404109589041096,10.222994633102624
695,1,415,67,3,2.213244811077868,0.2740873501668819,0.9725996881265315,0.029850746268656716,0.7313432835820896,1.0,1.0,4.970149253731344,13.880630181250456
696,1,539,77,4,2.142364405925254,0.26661300074948835,0.9632315736211841,0.025974025974025976,0.6623376623376623,0.9387755102040817,0.9791666666666666,5.67948717948718,11.26028903328065
697,1,861,128,7,1.9179629177594586,0.23930674291445947,0.979736328125,0.0,0.59375,0.9054054054054054,0.9863013698630136,5.5390625,12.332032150642519
698,1,1266,185,8,1.7826398111291275,0.2195170909577639,0.9768590211833454,0.0,0.4702702702702703,0.8695652173913043,0.9824561403508771,5.655913978494624,10.599599742999125
699,1,1118,184,8,1.7844925718339455,0.2198083041129481,0.9763705103969754,0.0,0.5380434782608695,0.9213483146067416,0.9886363636363636,4.865591397849462,5.361120451555414
700,1,922,140,6,1.8831824171386868,0.23449199851828398,0.9698979591836734,0.007142857142857143,0.5714285714285714,0.96,1.0,5.442857142857143,9.543222737865998
701,1,1243,195,10,1.7648425755945303,0.21668861182614954,0.97922419460881,0.015384615384615385,0.5692307692307692,0.9619047619047619,1.0,5.198979591836735,8.572149880206396
